TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
541000000.0	44138.6	37848.4	51474.3
542000000.0	44139.4	37847.8	51476.8
543000000.0	44140.1	37847.3	51479.3
544000000.0	44140.9	37846.7	51481.8
545000000.0	44141.6	37846.1	51484.3
546000000.0	44142.4	37845.6	51486.8
547000000.0	44143.1	37845.0	51489.3
548000000.0	44143.8	37844.5	51491.7
549000000.0	44144.6	37843.9	51494.2
550000000.0	44145.3	37843.4	51496.6
551000000.0	44146.0	37842.8	51499.1
552000000.0	44146.7	37842.3	51501.5
553000000.0	44147.5	37841.7	51503.9
554000000.0	44148.2	37841.2	51506.4
555000000.0	44148.9	37840.7	51508.8
556000000.0	44149.6	37840.1	51511.2
557000000.0	44150.3	37839.6	51513.6
558000000.0	44151.0	37839.0	51515.9
559000000.0	44151.7	37838.5	51518.3
560000000.0	44152.4	37838.0	51520.7
561000000.0	44153.2	37837.4	51523.1
562000000.0	44153.8	37836.9	51525.4
563000000.0	44154.5	37836.4	51527.8
564000000.0	44155.2	37835.8	51530.1
565000000.0	44155.9	37835.3	51532.4
566000000.0	44156.6	37834.8	51534.8
567000000.0	44157.3	37834.3	51537.1
568000000.0	44158.0	37833.7	51539.4
569000000.0	44158.7	37833.2	51541.7
570000000.0	44159.4	37832.7	51544.0
571000000.0	44160.0	37832.2	51546.3
572000000.0	44160.7	37831.7	51548.6
573000000.0	44161.4	37831.1	51550.8
574000000.0	44162.1	37830.6	51553.1
575000000.0	44162.7	37830.1	51555.4
576000000.0	44163.4	37829.6	51557.6
577000000.0	44164.0	37829.1	51559.9
578000000.0	44164.7	37828.6	51562.1
579000000.0	44165.4	37828.1	51564.4
580000000.0	44166.0	37827.6	51566.6
581000000.0	44166.7	37827.0	51568.8
582000000.0	44167.3	37826.5	51571.0
583000000.0	44168.0	37826.0	51573.2
584000000.0	44168.6	37825.5	51575.4
585000000.0	44169.3	37825.0	51577.6
586000000.0	44169.9	37824.5	51579.8
587000000.0	44170.6	37824.0	51582.0
